Rider ID,Age 0ya,UCI Team 0ya,Price 0ya,Score 0ya,Observation Year,Rider Name,Country,Age 1ya,UCI Team 1ya,Price 1ya,Score 1ya,Age 2ya,UCI Team 2ya,Price 2ya,Score 2ya,Age 3ya,UCI Team 3ya,Price 3ya,Score 3ya,Age 4ya,UCI Team 4ya,Price 4ya,Score 4ya,Age 5ya,UCI Team 5ya,Price 5ya,Score 5ya,Age 6ya,UCI Team 6ya,Price 6ya,Score 6ya,Age 7ya,UCI Team 7ya,Price 7ya,Score 7ya,Age 8ya,UCI Team 8ya,Price 8ya,Score 8ya
2392,22.0,BCT,1.0,0.0,2015,Caroline Baur,SUI,21.0,XYZ,1.0,0.0,20.0,BCT,1.0,0.0,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2386,32.0,LBL,1.0,0.0,2015,Isabelle Beckers,BEL,31.0,LBL,1.0,0.0,30.0,BCT,1.0,0.0,29.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2396,24.0,XYZ,1.0,0.0,2015,Laurie Berthon,FRA,23.0,BCF,1.0,0.0,22.0,BCF,1.0,0.0,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1904,22.0,TOG,1.0,50.0,2015,Irene Bitto,ITA,21.0,TOG,1.0,0.0,20.0,TOG,1.0,60.0,19.0,TOG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2220,27.0,XYZ,1.0,0.0,2015,Amanda Bongaards,NED,26.0,DUR,1.0,0.0,25.0,DUR,1.0,0.0,24.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2397,21.0,XYZ,1.0,0.0,2015,Simona Bortolotti,ITA,20.0,SEF,1.0,0.0,19.0,SEF,1.0,10.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1766,29.0,XYZ,1.0,0.0,2015,Joukje Braam,NED,28.0,END,1.0,0.0,27.0,END,1.0,0.0,26.0,NWC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1627,23.0,FUT,1.0,70.0,2015,Charlotte Bravard,FRA,22.0,FUT,1.0,90.0,21.0,XYZ,1.0,0.0,20.0,GSD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1974,29.0,UHC,1.0,40.0,2015,Laura Brown,CAN,28.0,COL,1.0,95.0,27.0,COL,1.0,60.0,26.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2395,21.0,XYZ,1.0,0.0,2015,Carlotta Brui,ITA,20.0,VAI,1.0,0.0,19.0,MIC,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2271,24.0,XYZ,1.0,20.0,2015,Monika Brzezna,POL,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,21.0,ABD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1902,23.0,ALE,4.0,95.0,2015,Francesca Cauz,ITA,22.0,TOG,12.0,30.0,21.0,TOG,1.0,555.0,20.0,TOG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2217,26.0,XYZ,1.0,0.0,2015,Dunja Ceulemans,BEL,25.0,SPM,1.0,0.0,24.0,SPM,1.0,0.0,23.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2429,39.0,XYZ,1.0,25.0,2015,Amy Charity,USA,38.0,VDK,1.0,100.0,37.0,VDK,1.0,0.0,36.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1631,22.0,XYZ,1.0,0.0,2015,Oriane Chaumet,FRA,21.0,FUT,1.0,0.0,20.0,FUT,1.0,0.0,19.0,GSD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2227,24.0,XYZ,1.0,0.0,2015,Marjolein Claessen,NED,23.0,END,1.0,0.0,22.0,XYZ,1.0,0.0,21.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2398,21.0,SEF,1.0,0.0,2015,Veronica Cornolti,ITA,20.0,SEF,1.0,0.0,19.0,SEF,1.0,25.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1759,22.0,XYZ,1.0,0.0,2015,Shauni Corthout,BEL,21.0,END,1.0,0.0,20.0,END,1.0,0.0,19.0,NWC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1927,23.0,VLL,1.0,0.0,2015,Gilke Croket,BEL,22.0,VLL,1.0,14.0,21.0,VLL,1.0,0.0,20.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2425,36.0,XYZ,1.0,0.0,2015,Jessica Cutler,USA,35.0,XYZ,1.0,30.0,34.0,VDK,1.0,0.0,33.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1798,24.0,MIC,1.0,0.0,2015,Azzura D’Intino,ITA,23.0,MIC,1.0,0.0,22.0,XYZ,1.0,0.0,21.0,PCW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2378,24.0,VLL,1.0,0.0,2015,Nel De Crits,BEL,23.0,VLL,1.0,14.0,22.0,VLL,1.0,0.0,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2225,25.0,XYZ,1.0,0.0,2015,Jorinda de Heer,NED,24.0,DUR,1.0,0.0,23.0,DUR,1.0,0.0,22.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2229,23.0,XYZ,1.0,0.0,2015,Tessa de Moyer,NED,22.0,WET,1.0,0.0,21.0,VLL,1.0,0.0,20.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1854,23.0,XYZ,1.0,0.0,2015,Eline De Roover,BEL,22.0,WET,1.0,0.0,21.0,VLL,1.0,0.0,20.0,SLT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2370,26.0,VEL,2.0,615.0,2015,Elise Delzenne,FRA,25.0,SLU,2.0,140.0,24.0,BCF,1.0,160.0,23.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1855,23.0,XYZ,1.0,0.0,2015,Eveline Dergent,BEL,22.0,SPM,1.0,0.0,21.0,XYZ,1.0,0.0,20.0,SLT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2409,29.0,LWZ,1.0,32.0,2015,Annelies Dom,BEL,28.0,FTZ,1.0,0.0,27.0,CZT,1.0,80.0,26.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1929,21.0,VLL,1.0,0.0,2015,Jessy Druyts,BEL,20.0,VLL,1.0,0.0,19.0,VLL,1.0,50.0,18.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2387,24.0,FCT,1.0,10.0,2015,Désirée Ehrler,SUI,23.0,BCT,1.0,0.0,22.0,BCT,1.0,0.0,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1512,28.0,XYZ,1.0,0.0,2015,Aafke Eshuis,NED,27.0,PHV,1.0,0.0,26.0,PHV,1.0,0.0,25.0,DPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1470,23.0,XYZ,1.0,0.0,2015,Dorleta Eskamendi Gil,ESP,22.0,BPD,1.0,0.0,21.0,BPD,1.0,0.0,20.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1786,22.0,OPW,1.0,25.0,2015,Annie Ewart,CAN,21.0,OPW,1.0,80.0,20.0,OPW,1.0,0.0,19.0,OPK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1506,28.0,XYZ,1.0,0.0,2015,Anne Ewing,GBR,27.0,BCC,1.0,10.0,26.0,BCC,1.0,0.0,25.0,DPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1756,38.0,XYZ,1.0,14.0,2015,Robin Farina,USA,37.0,XYZ,1.0,0.0,36.0,NOW,1.0,15.0,35.0,NOW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1548,31.0,ALE,1.0,60.0,2015,Uenia Fernandes,BRA,30.0,XYZ,1.0,45.0,29.0,FCL,1.0,0.0,28.0,FCL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1905,29.0,TOG,1.0,0.0,2015,Jennifer Fiori,ITA,28.0,TOG,1.0,0.0,27.0,TOG,1.0,30.0,26.0,TOG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2418,33.0,XYZ,1.0,0.0,2015,Amber Gaffney,USA,32.0,EXG,1.0,0.0,31.0,OPW,1.0,0.0,30.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1477,33.0,LTK,1.0,0.0,2015,Evelyn Garcia,ARG,32.0,PZC,1.0,0.0,31.0,PZC,1.0,0.0,30.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2272,24.0,XYZ,1.0,0.0,2015,Karolina Garczynska,POL,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,20.0,21.0,ABD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2056,33.0,XYZ,1.0,0.0,2015,Michelle Geoghegan,IRL,32.0,END,1.0,0.0,31.0,END,1.0,0.0,30.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1760,25.0,XYZ,1.0,0.0,2015,Tara Gins,BEL,24.0,SPM,1.0,0.0,23.0,XYZ,1.0,0.0,22.0,NWC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1801,26.0,XYZ,1.0,0.0,2015,Beatrice Godart,LUX,25.0,TPW,1.0,0.0,24.0,TPW,1.0,0.0,23.0,PCW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1802,53.0,XYZ,1.0,0.0,2015,Suzie Godart,LUX,52.0,TPW,1.0,0.0,51.0,TPW,1.0,0.0,50.0,PCW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1807,44.0,XYZ,1.0,0.0,2015,Sandra Gomez,VEN,43.0,TPW,1.0,0.0,42.0,TPW,1.0,0.0,41.0,PCW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1689,25.0,LTK,1.0,0.0,2015,Lucia Gonzalez Blanco,ESP,24.0,LKT,1.0,0.0,23.0,LKT,1.0,0.0,22.0,LKT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1754,34.0,XYZ,1.0,0.0,2015,Devon Gorry,USA,33.0,NOW,1.0,0.0,32.0,NOW,1.0,0.0,31.0,NOW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1571,39.0,XYZ,1.0,0.0,2015,Alessandra Grassi Herrera,MEX,38.0,XYZ,1.0,0.0,37.0,XYZ,1.0,16.0,36.0,FHT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2273,24.0,XYZ,2.0,0.0,2015,Paulina Guz,POL,23.0,XYZ,1.0,115.0,22.0,XYZ,1.0,0.0,21.0,ABD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2375,24.0,EPI,1.0,0.0,2015,Corrine Hall,GBR,23.0,MFP,1.0,0.0,22.0,MFP,1.0,0.0,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2171,24.0,BCT,1.0,0.0,2015,Nicole Hanselmann,SUI,23.0,BCT,1.0,45.0,22.0,BCT,1.0,0.0,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2369,21.0,SWA,1.0,0.0,2015,Hanna Helamb,SWE,20.0,TRY,1.0,0.0,19.0,AGG,1.0,14.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1536,39.0,UHC,1.0,40.0,2015,Cari Higgins,USA,38.0,UHC,1.0,40.0,37.0,XYZ,1.0,0.0,36.0,EXG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1823,24.0,PHV,1.0,18.0,2015,Ilona Hoeksma,NED,23.0,PHV,1.0,0.0,22.0,PHV,1.0,10.0,21.0,RUI,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1884,23.0,XYZ,1.0,0.0,2015,Sarah Ingelbrecht,BEL,22.0,SPM,1.0,0.0,21.0,SPM,1.0,0.0,20.0,SPM,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2372,133.0,XYZ,1.0,0.0,2015,Roxana Islas Garcia,MEX,132.0,BCF,1.0,0.0,131.0,BCF,1.0,0.0,130.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2052,26.0,GPC,1.0,0.0,2015,Xiu Jie Jiang,HKG,25.0,GPC,1.0,0.0,24.0,GPC,1.0,0.0,23.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2424,35.0,XYZ,1.0,0.0,2015,Emily Kachorek,USA,34.0,VDK,1.0,0.0,33.0,VDK,1.0,0.0,32.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2147,42.0,XYZ,1.0,0.0,2015,Thrude Karlsen,NOR,41.0,XYZ,1.0,0.0,40.0,XYZ,1.0,12.0,39.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2226,23.0,XYZ,1.0,0.0,2015,Marieke Kempe,NED,22.0,DUR,1.0,0.0,21.0,DUR,1.0,0.0,20.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1541,23.0,EXG,1.0,0.0,2015,Kaitlin Keough (Antonneau),USA,22.0,EXG,1.0,0.0,21.0,EXG,1.0,0.0,20.0,EXG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2221,24.0,XYZ,1.0,0.0,2015,Anouk Kerstens,NED,23.0,DUR,1.0,0.0,22.0,DUR,1.0,0.0,21.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2240,24.0,OPW,1.0,0.0,2015,Maura Kinsella,USA,23.0,OPW,1.0,50.0,22.0,NOW,1.0,0.0,21.0,VDK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1667,23.0,XYZ,1.0,0.0,2015,Miriam Kircher,AUT,22.0,SQS,1.0,0.0,21.0,SQS,1.0,0.0,20.0,KSK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1765,32.0,XYZ,1.0,0.0,2015,Ines Klok,NED,31.0,END,1.0,0.0,30.0,END,1.0,0.0,29.0,NWC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1659,27.0,NOE,1.0,0.0,2015,Christina Kollmann,AUT,26.0,XYZ,1.0,0.0,25.0,FCL,1.0,0.0,24.0,KSK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1933,20.0,VLL,1.0,130.0,2015,Lotte Kopecky,BEL,19.0,VLL,1.0,14.0,18.0,VLL,1.0,0.0,17.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2400,26.0,XYZ,1.0,0.0,2015,Marina Lari,ITA,25.0,SEF,1.0,0.0,24.0,SEF,1.0,0.0,23.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1557,22.0,XYZ,1.0,0.0,2015,Silvija Latozaite,UKR,21.0,FDA,1.0,0.0,20.0,XYZ,1.0,0.0,19.0,FCL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1585,25.0,BRE,1.0,0.0,2015,Jenifer Letue,FRA,24.0,BRE,1.0,0.0,23.0,FUT,1.0,0.0,22.0,FUT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1623,26.0,XYZ,1.0,0.0,2015,Xiao Hui Liu,CHN,25.0,GPC,1.0,0.0,24.0,GPC,1.0,0.0,23.0,GPC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1685,31.0,LTK,1.0,0.0,2015,Belen Lopez,ESP,30.0,LKT,1.0,0.0,29.0,XYZ,1.0,10.0,28.0,LKT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2420,19.0,MAT,1.0,0.0,2015,Melissa Lowther,GBR,18.0,MFP,1.0,0.0,17.0,MFP,1.0,0.0,16.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1624,27.0,GPC,1.0,0.0,2015,Xiao Ling Luo,CHN,26.0,GPC,1.0,0.0,25.0,GPC,1.0,0.0,24.0,GPC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1799,30.0,XYZ,1.0,0.0,2015,Emma Marcelli,ITA,29.0,SEF,1.0,0.0,28.0,TPW,1.0,10.0,27.0,PCW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1909,23.0,VAI,1.0,0.0,2015,Alessia Martini,ITA,22.0,VAI,1.0,0.0,21.0,VAI,1.0,0.0,20.0,VAI,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1466,25.0,XYZ,1.0,0.0,2015,Ariadna Amaya Martioda,ESP,24.0,BPD,1.0,0.0,23.0,BPD,1.0,0.0,22.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2394,21.0,XYZ,1.0,0.0,2015,Siri Minge,NOR,20.0,HPU,2.0,0.0,19.0,HPU,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2363,22.0,SEF,1.0,425.0,2015,Jolanda Neff,SUI,21.0,XYZ,1.0,0.0,20.0,RBW,1.0,90.0,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1538,27.0,XYZ,1.0,0.0,2015,Greta Neimanas,USA,26.0,EXG,1.0,0.0,25.0,EXG,1.0,0.0,24.0,EXG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2368,21.0,XYZ,1.0,0.0,2015,Alexandra Nessmar,SWE,20.0,FFT,1.0,30.0,19.0,AGG,1.0,14.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1755,33.0,XYZ,1.0,0.0,2015,Elizabeth Newell,USA,32.0,NOW,1.0,0.0,31.0,NOW,1.0,0.0,30.0,NOW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1438,26.0,XYZ,1.0,0.0,2015,Oriane Niay,FRA,25.0,BCF,1.0,0.0,24.0,BCF,1.0,0.0,23.0,BCF,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1675,22.0,XYZ,1.0,0.0,2015,Nathalie Nijns,BEL,21.0,SPM,1.0,0.0,20.0,XYZ,1.0,0.0,19.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2176,25.0,MAT,1.0,0.0,2015,Sara Olsson,SWE,24.0,HPU,1.0,50.0,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1499,26.0,LWZ,1.0,12.0,2015,Marissa Otten,NED,25.0,PHV,1.0,0.0,24.0,CZT,1.0,0.0,23.0,DLT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2367,22.0,MAT,1.0,0.0,2015,Harriet Owen,GBR,21.0,MFP,1.0,0.0,20.0,MFP,1.0,0.0,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2381,21.0,TOG,1.0,0.0,2015,Asja Paladin,ITA,20.0,TOG,1.0,0.0,19.0,TOG,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1906,22.0,TOG,1.0,0.0,2015,Soraya Paladin,ITA,21.0,TOG,1.0,0.0,,,,,19.0,TOG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2366,21.0,SEF,1.0,210.0,2015,Michela Pavin,ITA,20.0,ALE,1.0,0.0,19.0,MCG,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2223,35.0,XYZ,1.0,0.0,2015,Charlotte Peeters,NED,34.0,DUR,1.0,0.0,33.0,DUR,1.0,0.0,32.0,ZWH,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1660,22.0,NOE,1.0,0.0,2015,Christina Perchtold,AUT,21.0,NOE,1.0,0.0,20.0,SQS,1.0,0.0,19.0,KSK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2374,28.0,XYZ,1.0,0.0,2015,Melanie Pette,FRA,27.0,BCF,1.0,0.0,26.0,BCF,1.0,0.0,25.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1530,34.0,PEP,1.0,16.0,2015,Amber Pierce,USA,33.0,OPW,2.0,0.0,32.0,PZC,1.0,0.0,31.0,DPZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2382,22.0,TOG,1.0,60.0,2015,Chiara Pierobon,ITA,21.0,TOG,1.0,0.0,20.0,TOG,1.0,0.0,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1662,32.0,XYZ,1.0,0.0,2015,Daniela Pintarelli,AUT,31.0,SQS,1.0,0.0,30.0,SQS,1.0,0.0,29.0,KSK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2405,28.0,XYZ,4.0,190.0,2015,Stephanie Pohl,GER,27.0,XYZ,1.0,295.0,26.0,TPO,1.0,0.0,25.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1677,28.0,XYZ,1.0,130.0,2015,An-Li Pretorius,RSA,27.0,XYZ,1.0,0.0,26.0,XYZ,1.0,0.0,25.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1663,25.0,XYZ,1.0,0.0,2015,Iris Riepan,AUT,24.0,SQS,1.0,0.0,23.0,SQS,1.0,0.0,22.0,KSK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2422,24.0,ISG,2.0,100.0,2015,Liisi Rist,EST,23.0,MIC,1.0,100.0,22.0,MIC,1.0,116.0,21.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2383,21.0,WHT,1.0,45.0,2015,Amy Roberts,GBR,20.0,WHT,1.0,0.0,19.0,WHT,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2080,27.0,XYZ,1.0,0.0,2015,Mayra Rocha,MEX,26.0,GKS,1.0,0.0,25.0,GKS,1.0,0.0,24.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2248,28.0,XYZ,1.0,0.0,2015,Claire Rose (Galloway),GBR,27.0,BCC,1.0,0.0,26.0,BCC,1.0,0.0,25.0,VIO,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1734,23.0,MAT,1.0,0.0,2015,Penny Rowson,GBR,22.0,MFP,1.0,0.0,21.0,BCC,1.0,0.0,20.0,MFP,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1893,23.0,TIB,1.0,72.0,2015,Kendall Ryan,USA,22.0,XYZ,1.0,18.0,21.0,XYZ,1.0,0.0,20.0,TIB,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2373,21.0,XYZ,1.0,170.0,2015,Iris Sachet,FRA,20.0,BCF,1.0,0.0,19.0,BCF,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1995,25.0,BPD,1.0,0.0,2015,Irene San Sebastian,ESP,24.0,BPD,1.0,30.0,23.0,BPD,1.0,0.0,22.0,DEB,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2377,21.0,BPK,1.0,205.0,2015,Ilaria Sanguineti,ITA,20.0,XYZ,1.0,0.0,19.0,BPK,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1464,25.0,ISG,1.0,215.0,2015,Ane Santesteban,ESP,24.0,ALE,1.0,0.0,23.0,BPD,1.0,100.0,22.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1632,32.0,XYZ,1.0,0.0,2015,Lina-Kristin Schink,GER,31.0,GKS,1.0,0.0,30.0,GKS,1.0,0.0,29.0,GSD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1661,47.0,XYZ,1.0,0.0,2015,Claudia Schlager,AUT,46.0,SQS,1.0,0.0,45.0,SQS,1.0,0.0,44.0,KSK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1898,25.0,XYZ,1.0,0.0,2015,Samantha Schneider,USA,24.0,TIB,1.0,20.0,23.0,TIB,1.0,0.0,22.0,TIB,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2246,23.0,XYZ,1.0,0.0,2015,Gaby Shaw,GBR,22.0,BCC,1.0,0.0,21.0,BCC,1.0,0.0,20.0,VIO,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2371,23.0,XYZ,1.0,0.0,2015,Marion Sicot,FRA,22.0,BCF,1.0,0.0,21.0,BCF,1.0,0.0,20.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1528,24.0,XYZ,1.0,0.0,2015,Agne Silinyte,LTU,23.0,FFT,1.0,0.0,22.0,PZC,1.0,100.0,21.0,DPZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2112,25.0,TLP,1.0,55.0,2015,Julia Soek,NED,24.0,GIW,1.0,0.0,23.0,SLT,1.0,25.0,22.0,RUI,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1915,25.0,VAI,1.0,0.0,2015,Katarzyna Sosna,LTU,24.0,VAI,1.0,60.0,23.0,VAI,1.0,8.0,22.0,VAI,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2362,21.0,ISG,2.0,125.0,2015,Anna Zita Maria Stricker,ITA,20.0,ALE,4.0,30.0,19.0,MCG,2.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2365,22.0,TLP,4.0,230.0,2015,Sabrina Stultiëns,NED,21.0,RBW,1.0,290.0,20.0,RBW,1.0,20.0,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2411,21.0,XYZ,1.0,0.0,2015,Roberta Tasca,ITA,20.0,SEF,1.0,0.0,19.0,SEF,1.0,0.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1961,33.0,XYZ,1.0,0.0,2015,Barbara Tesar,AUT,32.0,SQS,1.0,0.0,31.0,SQS,1.0,0.0,30.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1534,30.0,OPW,1.0,145.0,2015,Alison Tetrick,USA,29.0,EXG,1.0,55.0,28.0,EXG,1.0,0.0,27.0,EXG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2361,28.0,XYZ,1.0,0.0,2015,Jo Tindley,GBR,27.0,MFP,1.0,0.0,26.0,MFP,1.0,0.0,25.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1510,23.0,MAT,2.0,0.0,2015,Laura Trott,GBR,22.0,WHT,2.0,100.0,21.0,WHT,2.0,90.0,20.0,DPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1556,25.0,BMW,1.0,14.0,2015,Jessica Uebelhart,SUI,24.0,XYZ,1.0,0.0,23.0,FCL,1.0,0.0,22.0,FCL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1688,22.0,XYZ,1.0,0.0,2015,Irene Usabiaga,ESP,21.0,LKT,1.0,0.0,20.0,LKT,1.0,0.0,19.0,LKT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
1716,23.0,BTC,1.0,0.0,2015,Elena Valentini,ITA,22.0,XYZ,1.0,21.0,21.0,TOG,1.0,0.0,20.0,MCG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2089,39.0,PHV,1.0,0.0,2015,Bianca van den Hoek,NED,38.0,PHV,1.0,0.0,37.0,PHV,1.0,0.0,36.0,SRA,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2357,21.0,TLP,12.0,380.0,2015,Lucy van der Haar,GBR,20.0,GIW,6.0,595.0,19.0,SKI,2.0,336.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2404,21.0,XYZ,1.0,0.0,2015,Janine van der Meer,NED,20.0,FTZ,1.0,0.0,19.0,TPO,1.0,10.0,18.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2364,27.0,DLT,1.0,0.0,2015,Sanne van Paassen,NED,26.0,DLT,2.0,0.0,25.0,RBW,1.0,245.0,24.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,
